[2018-01-27 21:14:05.484] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:19:44.546] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:20:22.331] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:21:03.337] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:22:19.354] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:22:25.039] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:22:51.673] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:24:51.680] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:26:38.656] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:35:13.068] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:36:17.281] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:37:25.580] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:37:27.674] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:38:08.953] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 21:40:08.951] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
[2018-01-27 22:49:07.907] [DEBUG] logger - 进入wx获取图片 undefined/undefined/undefined/undefined/mediaId=1BxqLjJmjxwJot5v6BHFa87xRWPFD88tAdCa1SAI77_0
